OTU_17256	3351
OTU_465	3
OTU_12327	127
OTU_1347	1
OTU_9647	45
OTU_10912	298
OTU_7288	1164
OTU_560	37
OTU_4983	72
OTU_328	47
OTU_14603	1
OTU_1428	74
OTU_342	79
OTU_1272	107
OTU_1151	0
OTU_5206	19
OTU_130	481
OTU_86	87
OTU_18957	0
OTU_376	1
OTU_17257	2771
OTU_902	39
OTU_1101	10
OTU_32	10
OTU_988	0
OTU_18830	84
OTU_1026	201
OTU_710	6
OTU_15165	383
OTU_14312	611
OTU_925	122
OTU_10099	1430
OTU_8670	3
OTU_16684	5
OTU_549	16
OTU_661	155
OTU_79	28
OTU_1350	41
OTU_12820	17
OTU_2488	0
OTU_399	74
OTU_1307	604
OTU_862	289
OTU_18050	3245
OTU_1112	94
OTU_11565	413
OTU_538	3
OTU_16612	242
OTU_791	0
OTU_29	96
OTU_10100	207
OTU_8703	0
OTU_5721	279
OTU_252	3
OTU_317	44
OTU_13844	926
OTU_596	172
OTU_414	1
OTU_142	580
OTU_1223	63
OTU_530	370
OTU_50	4
OTU_55	0
OTU_6935	678
OTU_4769	0
OTU_287	461
OTU_945	33
OTU_11179	2699
OTU_319	1
OTU_99	0
OTU_1209	72
OTU_17535	1
OTU_1417	0
OTU_6890	295
OTU_528	7
OTU_12714	135
OTU_15010	3800
OTU_824	53
OTU_214	2
OTU_125	24
OTU_552	8
OTU_139	218
OTU_1358	0
OTU_506	88
OTU_1	325
OTU_74	126
OTU_8552	0
OTU_49	526
OTU_266	28
OTU_4335	1710
OTU_2937	5
OTU_631	183
OTU_462	67
OTU_11400	418
OTU_3214	20
OTU_44	0
OTU_1152	2166
OTU_7314	0
OTU_997	122
OTU_136	0
OTU_5671	138
OTU_628	12
OTU_8553	65
OTU_80	158
OTU_458	22
OTU_18419	366
OTU_9142	176
OTU_11150	886
OTU_597	46
OTU_15798	2118
OTU_162	122
OTU_169	2
OTU_1153	34
OTU_425	23
OTU_3680	10
OTU_418	1070
OTU_6484	0
OTU_1327	8
OTU_877	232
OTU_16448	43
OTU_103	510
OTU_5818	131
OTU_2376	452
OTU_14086	2787
OTU_293	19
OTU_6485	398
OTU_419	1
OTU_5780	0
OTU_523	0
OTU_1290	26
OTU_7191	2
OTU_1399	1
OTU_17924	228
OTU_172	26
OTU_19552	1083
OTU_95	0
OTU_18020	431
OTU_190	0
OTU_1252	38
OTU_71	4
OTU_155	0
OTU_1097	98
OTU_18999	1
OTU_324	52
OTU_692	165
OTU_4521	512
OTU_7533	363
OTU_183	3
OTU_420	176
OTU_36	25
OTU_669	0
OTU_247	26
OTU_3194	194
OTU_6634	1210
OTU_887	31
OTU_131	0
OTU_12880	1
OTU_126	0
OTU_9567	15
OTU_5957	6
OTU_962	20
OTU_6829	3
OTU_1414	413
OTU_764	3
OTU_10881	0
OTU_85	38
OTU_883	26
OTU_13111	5907
OTU_1183	3
OTU_12128	0
OTU_11295	26
OTU_1154	22
OTU_11711	0
OTU_1814	292
OTU_817	38
OTU_205	0
OTU_191	5
OTU_16394	0
OTU_1244	58
OTU_3	161
OTU_875	23
OTU_391	0
OTU_10159	7
OTU_1238	105
OTU_985	5
OTU_1184	223
OTU_14	4
OTU_15591	0
OTU_11950	24
OTU_19131	1119
OTU_14057	15
OTU_19848	0
OTU_1242	34
OTU_117	9
OTU_1010	10
OTU_480	0
OTU_39	1
OTU_2851	70
OTU_12063	4
OTU_9082	76
OTU_13439	2
OTU_522	1
OTU_11667	136
OTU_767	11
OTU_384	0
OTU_430	28
OTU_13969	0
OTU_77	44
OTU_14535	3
OTU_1356	186
OTU_599	35
OTU_394	792
OTU_1808	0
OTU_17314	2146
OTU_6022	0
OTU_463	78
OTU_15069	0
OTU_15166	1159
OTU_140	55
OTU_16328	23
OTU_48	1
OTU_6242	0
OTU_14536	0
OTU_16613	646
OTU_19759	15
OTU_10424	644
OTU_12401	6
OTU_14472	2500
OTU_613	9
OTU_504	1
OTU_171	125
OTU_1234	0
OTU_18260	1
OTU_584	9
OTU_16329	38
OTU_11215	17
OTU_17401	0
OTU_16	35
OTU_11854	4
OTU_5	5
OTU_1210	4
OTU_1161	95
OTU_11180	94
OTU_1138	144
OTU_18926	3
OTU_10289	674
OTU_3757	606
OTU_1443	127
OTU_31	243
OTU_59	76
OTU_1168	0
OTU_8519	89
OTU_18391	1
OTU_11151	146
OTU_14604	0
OTU_1441	65
OTU_1391	305
OTU_197	11
OTU_440	1
OTU_1044	27
OTU_173	455
OTU_13440	1403
OTU_9529	0
OTU_289	0
OTU_765	0
OTU_11336	632
OTU_15962	114
OTU_479	29
OTU_1266	3
OTU_1001	48
OTU_8616	85
OTU_70	8
OTU_1328	0
OTU_11914	34
OTU_518	13
OTU_9083	0
OTU_7082	1479
OTU_10101	0
OTU_838	188
OTU_10646	0
OTU_11	17
OTU_1002	0
OTU_331	3
OTU_484	7
OTU_818	50
OTU_178	0
OTU_683	837
OTU_16544	565
OTU_3580	128
OTU_176	55
OTU_14087	42
OTU_3966	8
OTU_1125	1
OTU_8585	555
OTU_1833	1
OTU_5071	0
OTU_145	72
OTU_932	1
OTU_16650	2295
OTU_1159	190
OTU_7289	4
OTU_3562	54
OTU_1410	417
OTU_1277	161
OTU_94	264
OTU_10134	136
OTU_1233	56
OTU_322	23
OTU_1634	0
OTU_11794	340
OTU_127	253
OTU_662	20
OTU_434	994
OTU_747	38
OTU_1298	182
OTU_1235	5
OTU_9237	10
OTU_386	222
OTU_14313	86
OTU_1083	110
OTU_496	4
OTU_334	1007
OTU_676	17
OTU_1375	7
OTU_17028	3
OTU_1218	0
OTU_16614	521
OTU_14205	0
OTU_16574	611
OTU_17258	1584
OTU_1113	42
OTU_8586	0
OTU_153	0
OTU_166	0
OTU_385	137
OTU_429	0
OTU_18286	4
OTU_14850	0
OTU_15679	0
OTU_1278	31
OTU_956	0
OTU_587	281
OTU_132	0
OTU_19270	0
OTU_639	25
OTU_83	4
OTU_3019	0
OTU_12094	0
OTU_17697	5396
OTU_6759	123
OTU_6023	643
OTU_940	16
OTU_292	16
OTU_13873	1
OTU_219	88
OTU_12369	184
OTU_21	0
OTU_18	462
OTU_46	0
OTU_19632	186
OTU_413	300
OTU_7892	3120
OTU_8671	852
OTU_679	41
OTU_536	25
OTU_144	0
OTU_1021	2
OTU_133	31
OTU_17698	1711
OTU_469	0
OTU_906	3
OTU_134	570
OTU_494	32
OTU_1124	131
OTU_1185	0
OTU_297	13
OTU_288	0
OTU_6231	647
OTU_1033	10
OTU_1230	242
OTU_432	156
OTU_18357	416
OTU_1081	0
OTU_16059	20
OTU_914	91
OTU_15680	330
OTU_459	0
OTU_811	0
OTU_3945	816
OTU_531	309
OTU_682	147
OTU_891	0
OTU_108	0
OTU_18927	1
OTU_1012	317
OTU_1261	0
OTU_9547	257
OTU_9172	0
OTU_13371	25
OTU_1102	28
OTU_14497	1
OTU_16330	0
OTU_9	0
OTU_3139	228
OTU_1170	8
OTU_16022	605
OTU_201	0
OTU_174	0
OTU_6494	14
OTU_84	0
OTU_8	2
OTU_150	4247
OTU_361	0
OTU_72	13
OTU_1110	6
OTU_1219	9
OTU_23	0
OTU_11009	450
OTU_3946	0
OTU_1103	141
OTU_19866	1
OTU_5207	4176
OTU_1457	4
OTU_868	466
OTU_7	55
OTU_910	2162
OTU_2615	44083
OTU_816	0
OTU_204	0
OTU_535	36
OTU_1082	0
OTU_537	221
OTU_17897	8
OTU_9548	0
OTU_141	38
OTU_11813	1110
OTU_625	254
OTU_622	129
OTU_4929	291
OTU_341	378
OTU_12671	374
OTU_12227	46
OTU_8369	6
OTU_19218	19
OTU_1737	109
OTU_2063	217
OTU_1127	169
OTU_1164	22
OTU_272	1
OTU_377	126
OTU_3795	1269
OTU_4502	0
OTU_182	0
OTU_16418	0
OTU_38	10
OTU_146	109
OTU_16782	0
OTU_7818	56
OTU_1063	23
OTU_9700	54
OTU_12930	12
OTU_1253	0
OTU_164	56
OTU_9948	69
OTU_17029	15
OTU_2482	105
OTU_3670	219
OTU_13372	0
OTU_825	0
OTU_165	21
OTU_198	54
OTU_1197	218
OTU_368	117
OTU_11668	1
OTU_498	518
OTU_1449	125
OTU_13592	33
OTU_6262	1570
OTU_112	0
OTU_11238	0
OTU_1469	377
OTU_18420	383
OTU_158	6
OTU_12201	73
OTU_1392	35
OTU_351	71
OTU_437	4
OTU_18564	7994
OTU_918	27
OTU_100	1
OTU_17341	0
OTU_147	21
OTU_711	33
OTU_11010	0
OTU_175	5
OTU_17968	4849
OTU_9648	0
OTU_6779	309
OTU_511	0
OTU_421	394
OTU_1009	11
OTU_11951	551
OTU_16419	147
OTU_243	54
OTU_14343	10
OTU_1173	0
OTU_6181	3
OTU_4829	0
OTU_654	83
OTU_278	0
OTU_4681	41
OTU_10102	14
OTU_715	41
OTU_839	74
OTU_19867	0
OTU_258	30
OTU_1158	0
OTU_1076	28
OTU_2	0
OTU_12821	3
OTU_1023	0
OTU_4	31
OTU_330	10
OTU_6243	69
OTU_380	2
OTU_1419	0
OTU_336	0
OTU_3070	508
OTU_899	33
OTU_1432	0
OTU_5469	0
OTU_14206	4
OTU_8803	10
OTU_177	115
OTU_1042	8
OTU_113	0
OTU_52	7
OTU_93	0
OTU_15132	114
OTU_8804	67
OTU_18958	0
OTU_487	28
OTU_185	7
OTU_17638	993
OTU_822	8
OTU_14272	564
OTU_7255	772
OTU_1424	0
OTU_471	72
OTU_6607	0
OTU_10188	0
OTU_14029	0
OTU_12763	52
OTU_6864	389
OTU_170	0
