OTU_17256	1217
OTU_465	2
OTU_12327	101
OTU_1347	92
OTU_9647	19
OTU_10912	115
OTU_7288	319
OTU_560	29
OTU_4983	31
OTU_328	140
OTU_14603	1
OTU_1428	42
OTU_342	65
OTU_1272	2
OTU_1151	0
OTU_5206	13
OTU_130	23
OTU_86	45
OTU_18957	0
OTU_376	3
OTU_17257	126
OTU_902	22
OTU_1101	6
OTU_32	2
OTU_988	0
OTU_18830	23
OTU_1026	29
OTU_710	4
OTU_15165	359
OTU_14312	339
OTU_925	70
OTU_10099	504
OTU_8670	0
OTU_16684	2
OTU_549	34
OTU_661	258
OTU_79	23
OTU_1350	24
OTU_12820	15
OTU_2488	0
OTU_399	28
OTU_1307	54
OTU_862	94
OTU_18050	1820
OTU_1112	66
OTU_11565	234
OTU_538	3
OTU_16612	111
OTU_791	0
OTU_29	53
OTU_10100	94
OTU_8703	0
OTU_5721	263
OTU_252	1
OTU_317	41
OTU_13844	500
OTU_596	46
OTU_414	25
OTU_142	538
OTU_1223	23
OTU_530	237
OTU_50	12
OTU_55	57
OTU_6935	300
OTU_4769	33
OTU_287	827
OTU_945	27
OTU_11179	110
OTU_319	0
OTU_99	0
OTU_1209	0
OTU_17535	16
OTU_1417	0
OTU_6890	74
OTU_528	0
OTU_12714	64
OTU_15010	1284
OTU_824	24
OTU_214	4
OTU_125	14
OTU_552	0
OTU_139	89
OTU_1358	0
OTU_506	1466
OTU_1	251
OTU_74	44
OTU_8552	0
OTU_49	169
OTU_266	13
OTU_4335	782
OTU_2937	1
OTU_631	62
OTU_462	1
OTU_11400	161
OTU_3214	65
OTU_44	0
OTU_1152	729
OTU_7314	0
OTU_997	2
OTU_136	0
OTU_5671	16
OTU_628	7
OTU_8553	76
OTU_80	93
OTU_458	46
OTU_18419	206
OTU_9142	248
OTU_11150	1090
OTU_597	16
OTU_15798	1223
OTU_162	156
OTU_169	3
OTU_1153	16
OTU_425	13
OTU_3680	158
OTU_418	400
OTU_6484	0
OTU_1327	1
OTU_877	214
OTU_16448	73
OTU_103	1
OTU_5818	35
OTU_2376	189
OTU_14086	1346
OTU_293	451
OTU_6485	178
OTU_419	8
OTU_5780	0
OTU_523	18
OTU_1290	104
OTU_7191	240
OTU_1399	0
OTU_17924	141
OTU_172	11
OTU_19552	475
OTU_95	0
OTU_18020	163
OTU_190	0
OTU_1252	8
OTU_71	61
OTU_155	0
OTU_1097	124
OTU_18999	0
OTU_324	12
OTU_692	93
OTU_4521	216
OTU_7533	188
OTU_183	17
OTU_420	298
OTU_36	4
OTU_669	0
OTU_247	31
OTU_3194	414
OTU_6634	1113
OTU_887	25
OTU_131	62
OTU_12880	522
OTU_126	0
OTU_9567	18
OTU_5957	48
OTU_962	6
OTU_6829	122
OTU_1414	231
OTU_764	6
OTU_10881	7
OTU_85	5
OTU_883	74
OTU_13111	527
OTU_1183	113
OTU_12128	0
OTU_11295	6
OTU_1154	3
OTU_11711	0
OTU_1814	254
OTU_817	13
OTU_205	10
OTU_191	0
OTU_16394	0
OTU_1244	0
OTU_3	55
OTU_875	34
OTU_391	0
OTU_10159	1
OTU_1238	41
OTU_985	88
OTU_1184	100
OTU_14	3
OTU_15591	0
OTU_11950	17
OTU_19131	472
OTU_14057	333
OTU_19848	0
OTU_1242	939
OTU_117	1
OTU_1010	4
OTU_480	2
OTU_39	2409
OTU_2851	87
OTU_12063	120
OTU_9082	36
OTU_13439	0
OTU_522	0
OTU_11667	110
OTU_767	15
OTU_384	159
OTU_430	6
OTU_13969	9
OTU_77	0
OTU_14535	3
OTU_1356	85
OTU_599	17
OTU_394	424
OTU_1808	0
OTU_17314	1111
OTU_6022	0
OTU_463	16
OTU_15069	1
OTU_15166	1417
OTU_140	57
OTU_16328	16
OTU_48	9
OTU_6242	0
OTU_14536	0
OTU_16613	12
OTU_19759	7
OTU_10424	390
OTU_12401	9
OTU_14472	2289
OTU_613	8
OTU_504	1
OTU_171	34
OTU_1234	0
OTU_18260	4
OTU_584	2
OTU_16329	2
OTU_11215	10
OTU_17401	0
OTU_16	34
OTU_11854	7
OTU_5	13
OTU_1210	8
OTU_1161	60
OTU_11180	651
OTU_1138	98
OTU_18926	54
OTU_10289	364
OTU_3757	238
OTU_1443	46
OTU_31	145
OTU_59	26
OTU_1168	0
OTU_8519	38
OTU_18391	2
OTU_11151	70
OTU_14604	0
OTU_1441	31
OTU_1391	383
OTU_197	8
OTU_440	0
OTU_1044	6
OTU_173	2
OTU_13440	569
OTU_9529	0
OTU_289	6
OTU_765	1
OTU_11336	86
OTU_15962	61
OTU_479	13
OTU_1266	23
OTU_1001	54
OTU_8616	10
OTU_70	0
OTU_1328	0
OTU_11914	48
OTU_518	0
OTU_9083	0
OTU_7082	412
