OTU_17256	3000
OTU_465	6
OTU_12327	313
OTU_1347	543
OTU_9647	47
OTU_10912	125
OTU_7288	1149
OTU_560	72
OTU_4983	35
OTU_328	38
OTU_14603	24
OTU_1428	101
OTU_342	181
OTU_1272	2
OTU_1151	0
OTU_5206	47
OTU_130	474
OTU_86	74
OTU_18957	0
OTU_376	3
OTU_17257	94
OTU_902	14
OTU_1101	88
OTU_32	2
OTU_988	0
OTU_18830	33
OTU_1026	28
OTU_710	6
OTU_15165	495
OTU_14312	609
OTU_925	91
OTU_10099	1055
OTU_8670	1
OTU_16684	1
OTU_549	42
OTU_661	451
OTU_79	45
OTU_1350	32
OTU_12820	63
OTU_2488	0
OTU_399	41
OTU_1307	100
OTU_862	75
OTU_18050	3568
OTU_1112	157
OTU_11565	307
OTU_538	2
OTU_16612	205
OTU_791	0
OTU_29	48
OTU_10100	130
OTU_8703	0
OTU_5721	608
OTU_252	10
OTU_317	28
OTU_13844	806
OTU_596	89
OTU_414	39
OTU_142	689
OTU_1223	27
OTU_530	640
OTU_50	7
OTU_55	0
OTU_6935	422
OTU_4769	28
OTU_287	810
OTU_945	36
OTU_11179	188
OTU_319	1
OTU_99	0
OTU_1209	0
OTU_17535	28
OTU_1417	0
OTU_6890	139
OTU_528	0
OTU_12714	121
OTU_15010	4188
OTU_824	116
OTU_214	4
OTU_125	59
OTU_552	0
OTU_139	153
OTU_1358	1
OTU_506	4416
OTU_1	391
OTU_74	0
OTU_8552	0
OTU_49	302
OTU_266	22
OTU_4335	1171
OTU_2937	1
OTU_631	102
OTU_462	63
OTU_11400	255
OTU_3214	240
OTU_44	0
OTU_1152	1384
OTU_7314	0
OTU_997	2
OTU_136	0
OTU_5671	64
OTU_628	5
OTU_8553	81
OTU_80	96
OTU_458	112
OTU_18419	247
OTU_9142	506
OTU_11150	1340
OTU_597	35
OTU_15798	1960
OTU_162	321
OTU_169	12
OTU_1153	48
OTU_425	15
OTU_3680	264
OTU_418	579
OTU_6484	0
OTU_1327	3
OTU_877	307
OTU_16448	20
OTU_103	0
OTU_5818	60
OTU_2376	283
OTU_14086	1476
OTU_293	298
OTU_6485	290
OTU_419	8
OTU_5780	0
OTU_523	0
OTU_1290	31
OTU_7191	1223
OTU_1399	0
OTU_17924	180
OTU_172	23
OTU_19552	765
OTU_95	0
OTU_18020	277
OTU_190	0
OTU_1252	16
OTU_71	69
OTU_155	0
OTU_1097	121
OTU_18999	1
OTU_324	33
OTU_692	163
OTU_4521	328
OTU_7533	479
OTU_183	0
OTU_420	758
OTU_36	4
OTU_669	0
OTU_247	26
OTU_3194	350
OTU_6634	6990
OTU_887	50
OTU_131	14
OTU_12880	1027
OTU_126	0
OTU_9567	46
OTU_5957	74
OTU_962	47
OTU_6829	2441
OTU_1414	299
OTU_764	5
OTU_10881	168
OTU_85	10
OTU_883	88
OTU_13111	660
OTU_1183	209
OTU_12128	13
OTU_11295	5
OTU_1154	8
OTU_11711	0
OTU_1814	360
OTU_817	30
OTU_205	20
OTU_191	2
OTU_16394	0
OTU_1244	0
OTU_3	115
OTU_875	47
OTU_391	0
OTU_10159	10
OTU_1238	66
OTU_985	150
OTU_1184	96
OTU_14	4
OTU_15591	0
OTU_11950	25
OTU_19131	866
OTU_14057	214
OTU_19848	0
OTU_1242	1592
OTU_117	4
OTU_1010	3
OTU_480	0
OTU_39	2925
OTU_2851	124
OTU_12063	139
OTU_9082	44
OTU_13439	0
OTU_522	0
OTU_11667	134
OTU_767	15
OTU_384	156
OTU_430	9
OTU_13969	15
OTU_77	272
OTU_14535	6
OTU_1356	95
OTU_599	24
OTU_394	489
OTU_1808	0
OTU_17314	1953
OTU_6022	0
OTU_463	32
OTU_15069	0
OTU_15166	1572
OTU_140	7
OTU_16328	156
OTU_48	0
OTU_6242	0
OTU_14536	0
OTU_16613	26
OTU_19759	9
OTU_10424	569
OTU_12401	10
OTU_14472	2715
OTU_613	9
OTU_504	1
OTU_171	87
OTU_1234	0
OTU_18260	5
OTU_584	2
OTU_16329	0
OTU_11215	53
OTU_17401	1
OTU_16	35
OTU_11854	13
OTU_5	14
OTU_1210	4
OTU_1161	73
OTU_11180	7702
OTU_1138	142
OTU_18926	125
OTU_10289	578
OTU_3757	576
OTU_1443	35
OTU_31	233
OTU_59	52
OTU_1168	0
OTU_8519	40
OTU_18391	4
OTU_11151	143
OTU_14604	0
OTU_1441	50
OTU_1391	720
OTU_197	9
OTU_440	0
OTU_1044	27
OTU_173	9
OTU_13440	783
OTU_9529	0
OTU_289	1
OTU_765	4
OTU_11336	189
OTU_15962	62
OTU_479	0
OTU_1266	36
OTU_1001	155
OTU_8616	81
OTU_70	21
OTU_1328	0
OTU_11914	640
OTU_518	7
OTU_9083	0
OTU_7082	519
OTU_10101	9
OTU_838	103
OTU_10646	0
OTU_11	12
OTU_1002	0
OTU_331	1
OTU_484	250
OTU_818	15
OTU_178	4
OTU_683	242
OTU_16544	444
OTU_3580	68
OTU_176	7
OTU_14087	37
OTU_3966	1
OTU_1125	0
OTU_8585	264
OTU_1833	163
OTU_5071	0
OTU_145	45
OTU_932	61
OTU_16650	828
OTU_1159	118
OTU_7289	362
OTU_3562	58
OTU_1410	253
OTU_1277	188
OTU_94	285
OTU_10134	157
OTU_1233	6
OTU_322	3
OTU_1634	0
OTU_11794	279
OTU_127	245
OTU_662	36
OTU_434	849
OTU_747	33
OTU_1298	92
OTU_1235	30
OTU_9237	513
OTU_386	142
OTU_14313	51
OTU_1083	751
OTU_496	148
OTU_334	400
OTU_676	19
OTU_1375	13
OTU_17028	6
OTU_1218	0
OTU_16614	1095
OTU_14205	2
OTU_16574	994
OTU_17258	1372
OTU_1113	38
OTU_8586	2
OTU_153	29
OTU_166	0
OTU_385	96
OTU_429	0
OTU_18286	2
OTU_14850	0
OTU_15679	0
OTU_1278	38
OTU_956	0
OTU_587	761
OTU_132	0
OTU_19270	1
OTU_639	20
OTU_83	0
OTU_3019	0
OTU_12094	0
OTU_17697	2885
OTU_6759	1104
OTU_6023	445
OTU_940	6
OTU_292	0
OTU_13873	0
OTU_219	0
OTU_12369	600
OTU_21	4
OTU_18	335
OTU_46	0
OTU_19632	15
OTU_413	164
OTU_7892	958
OTU_8671	833
OTU_679	14
OTU_536	22
OTU_144	0
OTU_1021	136
OTU_133	23
OTU_17698	326
OTU_469	0
OTU_906	33
OTU_134	256
OTU_494	23
OTU_1124	113
OTU_1185	0
OTU_297	13
OTU_288	4
OTU_6231	229
OTU_1033	0
OTU_1230	41
OTU_432	27
OTU_18357	265
OTU_1081	36
OTU_16059	14
OTU_914	68
OTU_15680	257
OTU_459	24
OTU_811	0
OTU_3945	777
OTU_531	248
OTU_682	141
OTU_891	95
OTU_108	23
OTU_18927	0
OTU_1012	334
OTU_1261	0
OTU_9547	352
OTU_9172	0
OTU_13371	34
OTU_1102	21
OTU_14497	1
OTU_16330	0
OTU_9	14
OTU_3139	90
OTU_1170	27
OTU_16022	447
OTU_201	0
OTU_174	200
OTU_6494	1704
OTU_84	0
OTU_8	5
OTU_150	2266
OTU_361	39
OTU_72	3
OTU_1110	3
OTU_1219	13
OTU_23	0
OTU_11009	449
OTU_3946	0
OTU_1103	190
